"","code","idnum","pair","candidate","at.run","at.asso","at.press","at.presaut","at.vote","selected","woman","socideo","partyid","reg","trustfed","income.n","educ.n","polknow","vote.selling"
"5226","523-3-2",523,3,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,1,3,1,1,2,6,4,0.915858057434752,0
"5227","523-4-1",523,4,1,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",1,1,3,1,1,2,6,4,0.915858057434752,0
"5228","523-4-2",523,4,2,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,1,3,1,1,2,6,4,0.915858057434752,0
"5229","523-5-1",523,5,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",0,1,3,1,1,2,6,4,0.915858057434752,0
"5230","523-5-2",523,5,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,1,3,1,1,2,6,4,0.915858057434752,0
"5231","524-1-1",524,1,1,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,1,4,2,1,1,1,2,0.431117298587178,0
"5232","524-1-2",524,1,2,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,1,4,2,1,1,1,2,0.431117298587178,0
"5233","524-2-1",524,2,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,1,4,2,1,1,1,2,0.431117298587178,0
"5234","524-2-2",524,2,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,1,4,2,1,1,1,2,0.431117298587178,0
"5235","524-3-1",524,3,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",0,1,4,2,1,1,1,2,0.431117298587178,0
"5236","524-3-2",524,3,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,1,4,2,1,1,1,2,0.431117298587178,0
"5237","524-4-1",524,4,1,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,1,4,2,1,1,1,2,0.431117298587178,0
"5238","524-4-2",524,4,2,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,1,4,2,1,1,1,2,0.431117298587178,0
"5239","524-5-1",524,5,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",0,1,4,2,1,1,1,2,0.431117298587178,0
"5240","524-5-2",524,5,2,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,1,4,2,1,1,1,2,0.431117298587178,0
"5241","525-1-1",525,1,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,2,2,3,2,2,4,4,0.238161528213165,0
"5242","525-1-2",525,1,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,2,2,3,2,2,4,4,0.238161528213165,0
"5243","525-2-1",525,2,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",0,2,2,3,2,2,4,4,0.238161528213165,0
"5244","525-2-2",525,2,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,2,3,2,2,4,4,0.238161528213165,0
"5245","525-3-1",525,3,1,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,2,2,3,2,2,4,4,0.238161528213165,0
"5246","525-3-2",525,3,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,2,2,3,2,2,4,4,0.238161528213165,0
"5247","525-4-1",525,4,1,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,2,3,2,2,4,4,0.238161528213165,0
"5248","525-4-2",525,4,2,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",0,2,2,3,2,2,4,4,0.238161528213165,0
"5249","525-5-1",525,5,1,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",0,2,2,3,2,2,4,4,0.238161528213165,0
"5250","525-5-2",525,5,2,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,2,3,2,2,4,4,0.238161528213165,0
"5251","526-1-1",526,1,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",0,2,3,1,1,3,5,4,0.892548124441103,0
"5252","526-1-2",526,1,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,3,1,1,3,5,4,0.892548124441103,0
"5253","526-2-1",526,2,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,2,3,1,1,3,5,4,0.892548124441103,0
"5254","526-2-2",526,2,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",0,2,3,1,1,3,5,4,0.892548124441103,0
"5255","526-3-1",526,3,1,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,3,1,1,3,5,4,0.892548124441103,0
"5256","526-3-2",526,3,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",0,2,3,1,1,3,5,4,0.892548124441103,0
"5257","526-4-1",526,4,1,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,2,3,1,1,3,5,4,0.892548124441103,0
"5258","526-4-2",526,4,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,3,1,1,3,5,4,0.892548124441103,0
"5259","526-5-1",526,5,1,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,2,3,1,1,3,5,4,0.892548124441103,0
"5260","526-5-2",526,5,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,2,3,1,1,3,5,4,0.892548124441103,0
